"dx","TQIP_severity","TQIP_issbr","NIS_severity","NIS_issbr","TQIP_only_severity","TQIP_only_issbr","NIS_only_severity","NIS_only_issbr","TQIP_effect","TQIP_intercept","NIS_effect","NIS_intercept"
"S29021A",1,"Chest",1,"Chest",1,"Chest",1,"Chest",-0.0109646637081048,-4.20266881449525,-1.04444192184707,-3.86746598419918
"S29022A",1,"Chest",1,"Chest",1,"Chest",1,"Chest",-1.19768377637193,-4.20266881449525,-0.552108428060037,-3.86746598419918
"S29029A",3,"Chest",1,"Chest",3,"Chest",1,"Chest",0.695383493707616,-4.20266881449525,-0.510122938641543,-3.86746598419918
"S29091A",1,"Chest",4,"Chest",1,"Chest",4,"Chest",-0.0422644715127796,-4.20266881449525,0.74211964897341,-3.86746598419918
"S29092A",2,"Chest",1,"Chest",2,"Chest",1,"Chest",0.203251369999208,-4.20266881449525,-1.46935955516271,-3.86746598419918
"S29099A",1,"Chest",1,"Chest",1,"Chest",NA,NA,0.0205658641489914,-4.20266881449525,NA,NA
"S298XXA",1,"Chest",2,"Chest",1,"Chest",2,"Chest",0.00915995682317565,-4.20266881449525,0.0257777946613012,-3.86746598419918
"S299XXA",4,"Chest",2,"Chest",4,"Chest",2,"Chest",0.962805883221231,-4.20266881449525,-0.0464074056583493,-3.86746598419918
"S300XXA",1,"Abdomen",2,"Abdomen",1,"Abdomen",2,"Abdomen",0.103275211495269,-4.20266881449525,-0.0388826362986358,-3.86746598419918
"S301XXA",1,"Abdomen",2,"Abdomen",1,"Abdomen",2,"Abdomen",0.0552817856579254,-4.20266881449525,-0.0426056768140026,-3.86746598419918
"S30201A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.312508015100767,-4.20266881449525,-0.470468250010006,-3.86746598419918
"S30202A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.13533967848468,-4.20266881449525,-0.645205262303584,-3.86746598419918
"S3020XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.717417530565564,-4.20266881449525,NA,NA
"S3021XA",1,"Abdomen",4,"Abdomen",1,"Abdomen",4,"Abdomen",0.119832294363984,-4.20266881449525,0.588108637036907,-3.86746598419918
"S3022XA",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.256389407096451,-4.20266881449525,-0.230912722666423,-3.86746598419918
"S3023XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.309210227427375,-4.20266881449525,-0.239720001482519,-3.86746598419918
"S303XXA",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.395160200883785,-4.20266881449525,-0.597244593286801,-3.86746598419918
"S30810A",1,"Abdomen",2,"Abdomen",1,"Abdomen",2,"Abdomen",-0.00368399568757072,-4.20266881449525,-0.0402378233654975,-3.86746598419918
"S30811A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.128092427217949,-4.20266881449525,-0.324671568875437,-3.86746598419918
"S30812A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",0.112966760704075,-4.20266881449525,-0.489387632406731,-3.86746598419918
"S30813A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.24971013858693,-4.20266881449525,-0.489793128410056,-3.86746598419918
"S30814A",1,"Abdomen",4,"Abdomen",1,"Abdomen",4,"Abdomen",-0.109078816052849,-4.20266881449525,0.717136799357717,-3.86746598419918
"S30815A",1,"Abdomen",5,"Abdomen",1,"Abdomen",5,"Abdomen",-0.0989350861318825,-4.20266881449525,2.71198509747824,-3.86746598419918
"S30816A",5,"Abdomen",5,"Abdomen",5,"Abdomen",NA,NA,1.32488024720427,-4.20266881449525,NA,NA
"S30817A",4,"Abdomen",4,"Abdomen",4,"Abdomen",4,"Abdomen",0.896307612912583,-4.20266881449525,0.599767804455179,-3.86746598419918
"S30820A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.877301754163287,-4.20266881449525,-0.534733286463042,-3.86746598419918
"S30821A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.559022673684195,-4.20266881449525,-0.571925505542051,-3.86746598419918
"S30822A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.411327453705764,-4.20266881449525,-0.612469083607116,-3.86746598419918
"S30823A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.421351301231949,-3.86746598419918
"S30824A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.501700892016955,-3.86746598419918
"S30825A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.558275357681964,-3.86746598419918
"S30826A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.55827535767452,-3.86746598419918
"S30840A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.774089518990688,-4.20266881449525,-0.558275357667076,-3.86746598419918
"S30841A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.650298504705617,-4.20266881449525,NA,NA
"S30842A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.558279832879758,-3.86746598419918
"S30843A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-1.02300233691274,-4.20266881449525,NA,NA
"S30850A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.05936230182754,-4.20266881449525,-0.475206576647332,-3.86746598419918
"S30851A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.10436341707984,-4.20266881449525,-0.505202170224073,-3.86746598419918
"S30852A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.32830062120362,-4.20266881449525,-0.558277594659675,-3.86746598419918
"S30853A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.685052560743232,-4.20266881449525,-0.558276475834775,-3.86746598419918
"S30854A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.852955692537642,-4.20266881449525,-0.125209970082787,-3.86746598419918
"S30855A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.63579828382006,-4.20266881449525,-0.558275356799105,-3.86746598419918
"S30856A",1,"Abdomen",2,"Abdomen",1,"Abdomen",2,"Abdomen",-0.600519295555653,-4.20266881449525,-0.0279661519457053,-3.86746598419918
"S30857A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.912002900908389,-4.20266881449525,-0.558277594209556,-3.86746598419918
"S30860A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.516732441213988,-3.86746598419918
"S30861A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.360330585241496,-4.20266881449525,-0.520130752449863,-3.86746598419918
"S30862A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.360661726543788,-3.86746598419918
"S30863A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.524473167520312,-3.86746598419918
"S30864A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.558276472347996,-3.86746598419918
"S30867A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.558275353535496,-3.86746598419918
"S30870A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.21802808983917,-4.20266881449525,-0.281717206041761,-3.86746598419918
"S30871A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.78189282650143,-4.20266881449525,-0.416037640151602,-3.86746598419918
"S30872A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.558275353317183,-3.86746598419918
"S30873A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.75033452573009,-4.20266881449525,NA,NA
"S30874A",1,"Abdomen",1,"Abdomen",NA,NA,1,"Abdomen",NA,NA,-0.463472590038702,-3.86746598419918
"S3091XA",4,"Abdomen",1,"Abdomen",4,"Abdomen",1,"Abdomen",0.831310018620879,-4.20266881449525,-0.109880658666057,-3.86746598419918
"S3092XA",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.326021343002578,-4.20266881449525,-0.548067633945993,-3.86746598419918
"S3093XA",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.576610253763679,-4.20266881449525,-0.569887032876894,-3.86746598419918
"S3094XA",2,"Abdomen",4,"Abdomen",2,"Abdomen",4,"Abdomen",0.293562522211736,-4.20266881449525,0.824088395376085,-3.86746598419918
"S3095XA",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.699664834942697,-4.20266881449525,-0.567502884863749,-3.86746598419918
"S3096XA",5,"Abdomen",5,"Abdomen",5,"Abdomen",NA,NA,3.85327663052789,-4.20266881449525,NA,NA
"S3098XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.49920993331947,-4.20266881449525,-0.456271804395754,-3.86746598419918
"S31000A",3,"Abdomen",2,"Abdomen",3,"Abdomen",2,"Abdomen",0.611830590892154,-4.20266881449525,-0.0168576631598988,-3.86746598419918
"S31001A",3,"Abdomen",4,"Abdomen",3,"Abdomen",4,"Abdomen",0.490882224015929,-4.20266881449525,0.775418899267501,-3.86746598419918
"S31010A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.134373691179966,-4.20266881449525,-0.129538050358997,-3.86746598419918
"S31011A",3,"Abdomen",5,"Abdomen",3,"Abdomen",5,"Abdomen",0.641063661999205,-4.20266881449525,1.09385293558203,-3.86746598419918
"S31020A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.198705902684968,-4.20266881449525,-0.654526247641311,-3.86746598419918
"S31021A",3,"Abdomen",5,"Abdomen",3,"Abdomen",5,"Abdomen",0.506760496544259,-4.20266881449525,1.14270162858349,-3.86746598419918
"S31030A",1,"Abdomen",4,"Abdomen",1,"Abdomen",4,"Abdomen",0.0722784202893839,-4.20266881449525,0.860612497431599,-3.86746598419918
"S31031A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",0.149901699494131,-4.20266881449525,-0.838156872103083,-3.86746598419918
"S31040A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",0.146572970371295,-4.20266881449525,-0.651487223294342,-3.86746598419918
"S31041A",2,"Abdomen",3,"Abdomen",2,"Abdomen",3,"Abdomen",0.186705019022834,-4.20266881449525,0.19282239320785,-3.86746598419918
"S31050A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.337519677039335,-4.20266881449525,NA,NA
"S31051A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.00975660353726858,-4.20266881449525,NA,NA
"S31100A",3,"Abdomen",2,"Abdomen",3,"Abdomen",2,"Abdomen",0.44213225996753,-4.20266881449525,0.115863453148527,-3.86746598419918
"S31101A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-2.14243131422802,-4.20266881449525,-0.821052108899655,-3.86746598419918
"S31102A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.618094297318435,-4.20266881449525,-0.674091898543372,-3.86746598419918
"S31103A",3,"Abdomen",2,"Abdomen",3,"Abdomen",2,"Abdomen",0.38224729974635,-4.20266881449525,0.0435004264927619,-3.86746598419918
"S31104A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.208468227813881,-4.20266881449525,-0.128451223860674,-3.86746598419918
"S31105A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.411696365454529,-4.20266881449525,-0.54738789782627,-3.86746598419918
"S31109A",3,"Abdomen",3,"Abdomen",3,"Abdomen",3,"Abdomen",0.463510900697354,-4.20266881449525,0.171488073375639,-3.86746598419918
"S31110A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.019754651934631,-4.20266881449525,-0.227704821039243,-3.86746598419918
"S31111A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.591136134161368,-4.20266881449525,-0.140767929622909,-3.86746598419918
"S31112A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.0516587082035837,-4.20266881449525,-0.502776074793388,-3.86746598419918
"S31113A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.511199818956627,-4.20266881449525,-0.258569020982785,-3.86746598419918
"S31114A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.163736336908156,-4.20266881449525,-0.499281548018355,-3.86746598419918
"S31115A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.30165560082407,-4.20266881449525,-0.561186904559192,-3.86746598419918
"S31119A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.196873992102687,-4.20266881449525,-0.181369306853655,-3.86746598419918
"S31120A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.03524474661866,-4.20266881449525,-0.546299656719398,-3.86746598419918
"S31121A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.28989924715121,-4.20266881449525,-0.684283058331556,-3.86746598419918
"S31122A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.905041643120948,-4.20266881449525,-0.558275380686069,-3.86746598419918
"S31123A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.416206814714203,-4.20266881449525,-0.83066507480061,-3.86746598419918
"S31124A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.168249420038026,-4.20266881449525,-0.533833067591518,-3.86746598419918
"S31125A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.625451084745404,-4.20266881449525,-0.58939090510108,-3.86746598419918
"S31129A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",0.0108721474091509,-4.20266881449525,-0.532911646261582,-3.86746598419918
"S31130A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",0.127844664464705,-4.20266881449525,-1.05722842203698,-3.86746598419918
"S31131A",1,"Abdomen",2,"Abdomen",1,"Abdomen",2,"Abdomen",-0.372193507089478,-4.20266881449525,-0.0182451795578346,-3.86746598419918
"S31132A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.0697895914771444,-4.20266881449525,-0.559218690452823,-3.86746598419918
"S31133A",1,"Abdomen",3,"Abdomen",1,"Abdomen",3,"Abdomen",-0.00619906801335059,-4.20266881449525,0.120231623721538,-3.86746598419918
"S31134A",1,"Abdomen",3,"Abdomen",1,"Abdomen",3,"Abdomen",-0.221138212409923,-4.20266881449525,0.229707491161169,-3.86746598419918
"S31135A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.18751810457678,-4.20266881449525,-0.563692127651105,-3.86746598419918
"S31139A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.443200178929027,-4.20266881449525,-0.229491927162526,-3.86746598419918
"S31140A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.340285328652382,-4.20266881449525,-0.627498392015324,-3.86746598419918
"S31141A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.318357655157426,-4.20266881449525,-0.503726033158064,-3.86746598419918
"S31142A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.98724391866048,-4.20266881449525,-0.566563412512637,-3.86746598419918
"S31143A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.00446368235482225,-4.20266881449525,-0.419738718764514,-3.86746598419918
"S31144A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.448502882552609,-4.20266881449525,-0.521417242841133,-3.86746598419918
"S31145A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.801732463211152,-4.20266881449525,-0.78243515123512,-3.86746598419918
"S31149A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.466287531680658,-4.20266881449525,-0.493480642494012,-3.86746598419918
"S31150A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.580390580782893,-4.20266881449525,NA,NA
"S31151A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.452596515924285,-4.20266881449525,NA,NA
"S31152A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.336648741473788,-4.20266881449525,NA,NA
"S31153A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.442173316777693,-4.20266881449525,-0.421369120661084,-3.86746598419918
"S31154A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.269692273145633,-4.20266881449525,-0.497256847123592,-3.86746598419918
"S31155A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-1.10822123128372,-4.20266881449525,NA,NA
"S31159A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.187563232305334,-4.20266881449525,-0.441791551992548,-3.86746598419918
"S3120XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.872319425404299,-4.20266881449525,-0.626223796133475,-3.86746598419918
"S3121XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.0355100339732395,-4.20266881449525,-0.250719913239893,-3.86746598419918
"S3122XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.668715987875065,-4.20266881449525,-0.414444852951844,-3.86746598419918
"S3123XA",4,"Abdomen",1,"Abdomen",4,"Abdomen",1,"Abdomen",0.923807061008284,-4.20266881449525,-0.511231792701511,-3.86746598419918
"S3124XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",0.161599478301712,-4.20266881449525,-0.364810734391778,-3.86746598419918
"S3125XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.592211895386996,-4.20266881449525,-0.472038329187562,-3.86746598419918
"S3130XA",3,"Abdomen",2,"Abdomen",3,"Abdomen",2,"Abdomen",0.411301548968341,-4.20266881449525,-0.0216526307979371,-3.86746598419918
"S3131XA",1,"Abdomen",3,"Abdomen",1,"Abdomen",3,"Abdomen",-0.0180712993484797,-4.20266881449525,0.133902487663906,-3.86746598419918
"S3132XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.440198735031956,-4.20266881449525,-0.449031027245024,-3.86746598419918
"S3133XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.313274467703714,-4.20266881449525,-0.542161416708148,-3.86746598419918
"S3134XA",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.489875862610117,-4.20266881449525,-0.634785589369355,-3.86746598419918
"S3135XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.573818682704297,-4.20266881449525,-0.444334285195409,-3.86746598419918
"S3140XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.803414544101969,-4.20266881449525,-0.635916725051009,-3.86746598419918
"S3141XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.305912163547362,-4.20266881449525,-0.256834496543705,-3.86746598419918
"S3142XA",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.30141432796667,-4.20266881449525,-0.54060647523878,-3.86746598419918
"S3143XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.743791789862479,-4.20266881449525,-0.439537996960064,-3.86746598419918
"S3144XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.68049270429101,-4.20266881449525,-1.45363763413087,-3.86746598419918
"S3145XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.479956336602902,-4.20266881449525,-0.558275387280156,-3.86746598419918
"S31501A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.11094585490431,-4.20266881449525,-0.612111828555741,-3.86746598419918
"S31502A",5,"Abdomen",5,"Abdomen",5,"Abdomen",5,"Abdomen",1.59826410896618,-4.20266881449525,1.91315883026639,-3.86746598419918
"S3150XA",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-1.84605809580108,-4.20266881449525,NA,NA
"S31511A",4,"Abdomen",1,"Abdomen",4,"Abdomen",1,"Abdomen",0.751358181406967,-4.20266881449525,-0.558275426683339,-3.86746598419918
"S31512A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.337283624709017,-4.20266881449525,-0.558275426675904,-3.86746598419918
"S31521A",4,"Abdomen",4,"Abdomen",4,"Abdomen",NA,NA,1.03622909702425,-4.20266881449525,NA,NA
"S31522A",5,"Abdomen",5,"Abdomen",5,"Abdomen",NA,NA,4.43481304624213,-4.20266881449525,NA,NA
"S31531A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.509859627973987,-4.20266881449525,-0.298537127278651,-3.86746598419918
"S31532A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.425729187969155,-4.20266881449525,NA,NA
"S31541A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.6841415491198,-4.20266881449525,NA,NA
"S31552A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.325601406445187,-4.20266881449525,NA,NA
"S31600A",3,"Abdomen",3,"Abdomen",3,"Abdomen",3,"Abdomen",0.425433860221571,-4.20266881449525,0.145299712467795,-3.86746598419918
"S31601A",1,"Abdomen",4,"Abdomen",1,"Abdomen",4,"Abdomen",0.0134064618363702,-4.20266881449525,0.723959743323364,-3.86746598419918
"S31602A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.171234182929055,-4.20266881449525,-0.428830389595912,-3.86746598419918
"S31603A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.398683367804895,-4.20266881449525,-0.257986269517271,-3.86746598419918
"S31604A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.64671050342363,-4.20266881449525,-0.0911768681163796,-3.86746598419918
"S31605A",5,"Abdomen",1,"Abdomen",5,"Abdomen",1,"Abdomen",1.38890857020792,-4.20266881449525,-0.762288566472677,-3.86746598419918
"S31609A",1,"Abdomen",2,"Abdomen",1,"Abdomen",2,"Abdomen",0.128170204741289,-4.20266881449525,0.0373947423067775,-3.86746598419918
"S31610A",1,"Abdomen",3,"Abdomen",1,"Abdomen",3,"Abdomen",-0.153524676070244,-4.20266881449525,0.301654919479395,-3.86746598419918
"S31611A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.113181520867493,-4.20266881449525,-0.585108970875295,-3.86746598419918
"S31612A",1,"Abdomen",3,"Abdomen",1,"Abdomen",3,"Abdomen",0.130029447137065,-4.20266881449525,0.307994531113932,-3.86746598419918
"S31613A",4,"Abdomen",2,"Abdomen",4,"Abdomen",2,"Abdomen",0.764521352733254,-4.20266881449525,-0.0530402172971007,-3.86746598419918
"S31614A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.174356848694149,-4.20266881449525,-0.328413047864726,-3.86746598419918
"S31615A",1,"Abdomen",4,"Abdomen",1,"Abdomen",4,"Abdomen",-0.065831782668196,-4.20266881449525,0.686551089488803,-3.86746598419918
"S31619A",4,"Abdomen",3,"Abdomen",4,"Abdomen",3,"Abdomen",0.891062600602853,-4.20266881449525,0.173624148119328,-3.86746598419918
"S31620A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.139690832762452,-4.20266881449525,-0.383828521910746,-3.86746598419918
"S31621A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.02294448819906,-4.20266881449525,-0.11234699457478,-3.86746598419918
"S31622A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.579672316678162,-4.20266881449525,-1.02219106205974,-3.86746598419918
"S31623A",4,"Abdomen",5,"Abdomen",4,"Abdomen",5,"Abdomen",0.831045708664223,-4.20266881449525,1.66735713671879,-3.86746598419918
"S31624A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.018826634893644,-4.20266881449525,-0.615067048186153,-3.86746598419918
"S31625A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-2.31630814477351,-4.20266881449525,-0.63099496261487,-3.86746598419918
"S31629A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.383092627661031,-4.20266881449525,-0.233468009436647,-3.86746598419918
"S31630A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.25444566955429,-4.20266881449525,-0.921244739551834,-3.86746598419918
"S31631A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.20821225325618,-4.20266881449525,-0.133733464784488,-3.86746598419918
"S31632A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",0.0295303287640275,-4.20266881449525,-0.324973149565002,-3.86746598419918
"S31633A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.223106604459906,-4.20266881449525,-0.075382517524532,-3.86746598419918
"S31634A",2,"Abdomen",4,"Abdomen",2,"Abdomen",4,"Abdomen",0.270264890686941,-4.20266881449525,0.741782055070221,-3.86746598419918
"S31635A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.651143683963961,-4.20266881449525,-0.896077451476681,-3.86746598419918
"S31639A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.378594483762667,-4.20266881449525,-0.0745631110768415,-3.86746598419918
"S31640A",4,"Abdomen",1,"Abdomen",4,"Abdomen",1,"Abdomen",0.762040328479631,-4.20266881449525,-0.246711490564787,-3.86746598419918
"S31641A",3,"Abdomen",1,"Abdomen",3,"Abdomen",1,"Abdomen",0.397403015403823,-4.20266881449525,-0.179176791186827,-3.86746598419918
"S31642A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-0.522444612674056,-4.20266881449525,-1.01466891164278,-3.86746598419918
"S31643A",2,"Abdomen",1,"Abdomen",2,"Abdomen",1,"Abdomen",0.276706944095109,-4.20266881449525,-0.175471962490031,-3.86746598419918
"S31644A",2,"Abdomen",3,"Abdomen",2,"Abdomen",3,"Abdomen",0.271398562459326,-4.20266881449525,0.366979733555739,-3.86746598419918
"S31645A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.10377475393052,-4.20266881449525,-0.760952932853678,-3.86746598419918
"S31649A",3,"Abdomen",2,"Abdomen",3,"Abdomen",2,"Abdomen",0.575434208738711,-4.20266881449525,-0.042304440123603,-3.86746598419918
"S31653A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.00975745662002961,-4.20266881449525,NA,NA
"S31654A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.00975765655384815,-4.20266881449525,NA,NA
"S31655A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.479443048067995,-4.20266881449525,NA,NA
"S31659A",1,"Abdomen",1,"Abdomen",1,"Abdomen",NA,NA,-0.512254202926685,-4.20266881449525,NA,NA
"S31801A",1,"Abdomen",2,"Abdomen",1,"Abdomen",2,"Abdomen",-0.278996192080549,-4.20266881449525,-0.0368485068059058,-3.86746598419918
"S31802A",1,"Abdomen",1,"Abdomen",1,"Abdomen",1,"Abdomen",-1.28025066147772,-4.20266881449525,-0.350628108468838,-3.86746598419918
